,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
86,12167070,183317007.0,P1,INBOUND-DOWNTOWN,11:53:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,12:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 11:53:00,2023-01-01 12:13:00,0 days 00:20:00,20.0,0.3333333333333333
87,6394070,183317007.0,P1,OUTBOUND-SWISSVALE,12:13:00,3,LIBERTY AVE + 10TH ST NS,7279,12:37:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 12:13:00,2023-01-01 12:37:00,0 days 00:24:00,24.0,0.4
88,6793070,183317007.0,P1,INBOUND-DOWNTOWN,12:53:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,13:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 12:53:00,2023-01-01 13:13:00,0 days 00:20:00,20.0,0.3333333333333333
89,1602070,183317007.0,P1,OUTBOUND-SWISSVALE,13:13:00,3,LIBERTY AVE + 10TH ST NS,7279,13:39:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 13:13:00,2023-01-01 13:39:00,0 days 00:26:00,26.0,0.4333333333333333
90,1324070,183317007.0,P1,INBOUND-DOWNTOWN,13:53:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,14:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 13:53:00,2023-01-01 14:13:00,0 days 00:20:00,20.0,0.3333333333333333
91,1485070,183317007.0,P1,OUTBOUND-SWISSVALE,14:13:00,3,LIBERTY AVE + 10TH ST NS,7279,14:39:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 14:13:00,2023-01-01 14:39:00,0 days 00:26:00,26.0,0.4333333333333333
92,1725070,183317007.0,P1,INBOUND-DOWNTOWN,14:53:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,15:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 14:53:00,2023-01-01 15:13:00,0 days 00:20:00,20.0,0.3333333333333333
93,13290070,183317007.0,P1,OUTBOUND-SWISSVALE,15:13:00,3,LIBERTY AVE + 10TH ST NS,7279,15:39:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 15:13:00,2023-01-01 15:39:00,0 days 00:26:00,26.0,0.4333333333333333
94,5299070,183317007.0,P1,INBOUND-DOWNTOWN,15:52:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,16:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:52:00,2023-01-01 16:13:00,0 days 00:21:00,21.0,0.35
95,6341070,183317007.0,P1,OUTBOUND-SWISSVALE,16:13:00,3,LIBERTY AVE + 10TH ST NS,7279,16:39:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 16:13:00,2023-01-01 16:39:00,0 days 00:26:00,26.0,0.4333333333333333
96,2156070,183317007.0,P1,INBOUND-DOWNTOWN,16:52:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,17:13:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 16:52:00,2023-01-01 17:13:00,0 days 00:21:00,21.0,0.35
97,13908070,183317007.0,P1,OUTBOUND-SWISSVALE,17:13:00,3,LIBERTY AVE + 10TH ST NS,7279,17:39:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 17:13:00,2023-01-01 17:39:00,0 days 00:26:00,26.0,0.4333333333333333
98,4872070,183317007.0,P1,INBOUND-DOWNTOWN,17:57:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,18:18:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 17:57:00,2023-01-01 18:18:00,0 days 00:21:00,21.0,0.35
99,9999070,183317007.0,P1,OUTBOUND-SWISSVALE,18:18:00,3,LIBERTY AVE + 10TH ST NS,7279,18:44:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 18:18:00,2023-01-01 18:44:00,0 days 00:26:00,26.0,0.4333333333333333
100,10113070,183317007.0,P1,INBOUND-DOWNTOWN,18:57:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,19:18:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 18:57:00,2023-01-01 19:18:00,0 days 00:21:00,21.0,0.35
101,1088070,183317007.0,P1,OUTBOUND-SWISSVALE,19:18:00,3,LIBERTY AVE + 10TH ST NS,7279,19:44:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 19:18:00,2023-01-01 19:44:00,0 days 00:26:00,26.0,0.4333333333333333
102,1377070,183317007.0,P1,INBOUND-DOWNTOWN,20:12:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,20:33:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 20:12:00,2023-01-01 20:33:00,0 days 00:21:00,21.0,0.35
103,4465070,183317007.0,P1,OUTBOUND-SWISSVALE,20:33:00,3,LIBERTY AVE + 10TH ST NS,7279,20:59:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 20:33:00,2023-01-01 20:59:00,0 days 00:26:00,26.0,0.4333333333333333
104,7563070,183317007.0,P1,INBOUND-DOWNTOWN,21:12:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,21:33:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 21:12:00,2023-01-01 21:33:00,0 days 00:21:00,21.0,0.35
105,11833070,183317007.0,P1,OUTBOUND-SWISSVALE,21:33:00,3,LIBERTY AVE + 10TH ST NS,7279,21:59:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 21:33:00,2023-01-01 21:59:00,0 days 00:26:00,26.0,0.4333333333333333
106,3264070,183317007.0,P1,INBOUND-DOWNTOWN,22:14:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,22:33:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 22:14:00,2023-01-01 22:33:00,0 days 00:19:00,19.0,0.3166666666666666
107,5981070,183317007.0,P1,OUTBOUND-SWISSVALE,22:33:00,3,LIBERTY AVE + 10TH ST NS,7279,22:58:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 22:33:00,2023-01-01 22:58:00,0 days 00:25:00,25.0,0.4166666666666667
108,13502070,183317007.0,P1,INBOUND-DOWNTOWN,23:14:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,23:33:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 23:14:00,2023-01-01 23:33:00,0 days 00:19:00,19.0,0.3166666666666666
109,4537070,183317007.0,P1,OUTBOUND-SWISSVALE,23:33:00,3,LIBERTY AVE + 10TH ST NS,7279,23:58:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 23:33:00,2023-01-01 23:58:00,0 days 00:25:00,25.0,0.4166666666666667
110,12806070,183317007.0,P1,INBOUND-DOWNTOWN,24:14:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,24:33:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-02 00:14:00,2023-01-02 00:33:00,0 days 00:19:00,19.0,0.3166666666666666
111,2695070,183317007.0,P1,OUTBOUND-SWISSVALE,24:33:00,3,LIBERTY AVE + 10TH ST NS,7279,24:58:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-02 00:33:00,2023-01-02 00:58:00,0 days 00:25:00,25.0,0.4166666666666667
112,1688070,183317107.0,86,INBOUND-DOWNTOWN,05:39:00,3,EAST BUSWAY + WILKINSBURG STATION B,16111,06:15:00,75,8.806709582810345,3,7TH ST + PENN AVE,20182,2023-01-01 05:39:00,2023-01-01 06:15:00,0 days 00:36:00,36.0,0.6
113,2596070,183317107.0,86,OUTBOUND-WILKINSBURG,06:15:00,3,7TH ST + PENN AVE,20182,06:54:00,72,8.57752246262443,3,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 06:15:00,2023-01-01 06:54:00,0 days 00:39:00,39.0,0.65
114,5229070,183317107.0,86,INBOUND-DOWNTOWN,07:09:00,3,EAST BUSWAY + WILKINSBURG STATION B,16111,07:45:00,75,8.806709582810345,3,7TH ST + PENN AVE,20182,2023-01-01 07:09:00,2023-01-01 07:45:00,0 days 00:36:00,36.0,0.6
115,5570070,183317107.0,86,OUTBOUND-WILKINSBURG,07:45:00,3,7TH ST + PENN AVE,20182,08:24:00,72,8.57752246262443,3,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 07:45:00,2023-01-01 08:24:00,0 days 00:39:00,39.0,0.65
116,7195070,183317107.0,71C,INBOUND-DOWNTOWN,08:38:00,3,EAST BUSWAY + WILKINSBURG STATION B,16111,09:26:00,72,8.85656231747176,3,FIFTH AVE + WOOD ST,20856,2023-01-01 08:38:00,2023-01-01 09:26:00,0 days 00:48:00,48.0,0.8
117,12381070,183317107.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,09:26:00,3,FIFTH AVE + WOOD ST,20856,10:11:00,68,7.991499620962632,3,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 09:26:00,2023-01-01 10:11:00,0 days 00:45:00,45.0,0.75
118,996070,183317207.0,P1,INBOUND-DOWNTOWN,06:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,06:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 06:23:00,2023-01-01 06:43:00,0 days 00:20:00,20.0,0.3333333333333333
119,10615070,183317207.0,P1,OUTBOUND-SWISSVALE,06:43:00,3,LIBERTY AVE + 10TH ST NS,7279,07:05:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 06:43:00,2023-01-01 07:05:00,0 days 00:22:00,22.0,0.3666666666666666
120,12786070,183317207.0,P1,INBOUND-DOWNTOWN,07:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,07:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 07:23:00,2023-01-01 07:43:00,0 days 00:20:00,20.0,0.3333333333333333
121,5740070,183317207.0,P1,OUTBOUND-SWISSVALE,07:43:00,3,LIBERTY AVE + 10TH ST NS,7279,08:05:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 07:43:00,2023-01-01 08:05:00,0 days 00:22:00,22.0,0.3666666666666666
122,5220070,183317207.0,P1,INBOUND-DOWNTOWN,08:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,08:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 08:23:00,2023-01-01 08:43:00,0 days 00:20:00,20.0,0.3333333333333333
123,2048070,183317207.0,P1,OUTBOUND-SWISSVALE,08:43:00,3,LIBERTY AVE + 10TH ST NS,7279,09:05:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 08:43:00,2023-01-01 09:05:00,0 days 00:22:00,22.0,0.3666666666666666
124,8728070,183317207.0,P1,INBOUND-DOWNTOWN,09:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,09:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 09:23:00,2023-01-01 09:43:00,0 days 00:20:00,20.0,0.3333333333333333
125,11608070,183317207.0,P1,OUTBOUND-SWISSVALE,09:43:00,3,LIBERTY AVE + 10TH ST NS,7279,10:05:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 09:43:00,2023-01-01 10:05:00,0 days 00:22:00,22.0,0.3666666666666666
126,6359070,183317207.0,P1,INBOUND-DOWNTOWN,10:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,10:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 10:23:00,2023-01-01 10:43:00,0 days 00:20:00,20.0,0.3333333333333333
127,1374070,183317207.0,P1,OUTBOUND-SWISSVALE,10:43:00,3,LIBERTY AVE + 10TH ST NS,7279,11:07:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 10:43:00,2023-01-01 11:07:00,0 days 00:24:00,24.0,0.4
128,2313070,183317207.0,P1,INBOUND-DOWNTOWN,11:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,11:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 11:23:00,2023-01-01 11:43:00,0 days 00:20:00,20.0,0.3333333333333333
129,3080070,183317207.0,P1,OUTBOUND-SWISSVALE,11:43:00,3,LIBERTY AVE + 10TH ST NS,7279,12:07:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 11:43:00,2023-01-01 12:07:00,0 days 00:24:00,24.0,0.4
130,13411070,183317207.0,P1,INBOUND-DOWNTOWN,12:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,12:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 12:23:00,2023-01-01 12:43:00,0 days 00:20:00,20.0,0.3333333333333333
131,1775070,183317207.0,P1,OUTBOUND-SWISSVALE,12:43:00,3,LIBERTY AVE + 10TH ST NS,7279,13:07:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 12:43:00,2023-01-01 13:07:00,0 days 00:24:00,24.0,0.4
132,6279070,183317207.0,P1,INBOUND-DOWNTOWN,13:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,13:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 13:23:00,2023-01-01 13:43:00,0 days 00:20:00,20.0,0.3333333333333333
133,13029070,183317207.0,P1,OUTBOUND-SWISSVALE,13:43:00,3,LIBERTY AVE + 10TH ST NS,7279,14:09:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 13:43:00,2023-01-01 14:09:00,0 days 00:26:00,26.0,0.4333333333333333
134,7339070,183317207.0,P1,INBOUND-DOWNTOWN,14:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,14:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 14:23:00,2023-01-01 14:43:00,0 days 00:20:00,20.0,0.3333333333333333
135,6121070,183317207.0,P1,OUTBOUND-SWISSVALE,14:43:00,3,LIBERTY AVE + 10TH ST NS,7279,15:09:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 14:43:00,2023-01-01 15:09:00,0 days 00:26:00,26.0,0.4333333333333333
136,1368070,183317207.0,P1,INBOUND-DOWNTOWN,15:23:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,15:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:23:00,2023-01-01 15:43:00,0 days 00:20:00,20.0,0.3333333333333333
137,8383070,183317207.0,P1,OUTBOUND-SWISSVALE,15:43:00,3,LIBERTY AVE + 10TH ST NS,7279,16:09:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 15:43:00,2023-01-01 16:09:00,0 days 00:26:00,26.0,0.4333333333333333
138,2553070,183317207.0,P1,INBOUND-DOWNTOWN,16:22:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,16:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 16:22:00,2023-01-01 16:43:00,0 days 00:21:00,21.0,0.35
139,6029070,183317207.0,P1,OUTBOUND-SWISSVALE,16:43:00,3,LIBERTY AVE + 10TH ST NS,7279,17:09:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 16:43:00,2023-01-01 17:09:00,0 days 00:26:00,26.0,0.4333333333333333
140,379070,183317207.0,P1,INBOUND-DOWNTOWN,17:22:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,17:43:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 17:22:00,2023-01-01 17:43:00,0 days 00:21:00,21.0,0.35
141,8226070,183317207.0,P1,OUTBOUND-SWISSVALE,17:43:00,3,LIBERTY AVE + 10TH ST NS,7279,18:09:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 17:43:00,2023-01-01 18:09:00,0 days 00:26:00,26.0,0.4333333333333333
142,5379070,183317307.0,P1,INBOUND-DOWNTOWN,05:43:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,06:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 05:43:00,2023-01-01 06:03:00,0 days 00:20:00,20.0,0.3333333333333333
143,13501070,183317307.0,P1,OUTBOUND-SWISSVALE,06:03:00,3,LIBERTY AVE + 10TH ST NS,7279,06:25:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 06:03:00,2023-01-01 06:25:00,0 days 00:22:00,22.0,0.3666666666666666
144,4242070,183317307.0,P1,INBOUND-DOWNTOWN,06:43:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,07:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 06:43:00,2023-01-01 07:03:00,0 days 00:20:00,20.0,0.3333333333333333
145,7482070,183317307.0,P1,OUTBOUND-SWISSVALE,07:03:00,3,LIBERTY AVE + 10TH ST NS,7279,07:25:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 07:03:00,2023-01-01 07:25:00,0 days 00:22:00,22.0,0.3666666666666666
146,1745070,183317307.0,P1,INBOUND-DOWNTOWN,07:43:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,08:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 07:43:00,2023-01-01 08:03:00,0 days 00:20:00,20.0,0.3333333333333333
147,10866070,183317307.0,P1,OUTBOUND-SWISSVALE,08:03:00,3,LIBERTY AVE + 10TH ST NS,7279,08:25:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 08:03:00,2023-01-01 08:25:00,0 days 00:22:00,22.0,0.3666666666666666
148,5909070,183317307.0,P1,INBOUND-DOWNTOWN,08:43:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,09:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 08:43:00,2023-01-01 09:03:00,0 days 00:20:00,20.0,0.3333333333333333
149,6665070,183317307.0,P1,OUTBOUND-SWISSVALE,09:03:00,3,LIBERTY AVE + 10TH ST NS,7279,09:25:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 09:03:00,2023-01-01 09:25:00,0 days 00:22:00,22.0,0.3666666666666666
150,5241070,183317307.0,P1,INBOUND-DOWNTOWN,09:43:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,10:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 09:43:00,2023-01-01 10:03:00,0 days 00:20:00,20.0,0.3333333333333333
151,2268070,183317307.0,P1,OUTBOUND-SWISSVALE,10:03:00,3,LIBERTY AVE + 10TH ST NS,7279,10:27:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 10:03:00,2023-01-01 10:27:00,0 days 00:24:00,24.0,0.4
152,12419070,183317307.0,P1,INBOUND-DOWNTOWN,10:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,11:02:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 10:42:00,2023-01-01 11:02:00,0 days 00:20:00,20.0,0.3333333333333333
153,3108070,183317307.0,P1,OUTBOUND-SWISSVALE,11:02:00,3,LIBERTY AVE + 10TH ST NS,7279,11:26:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 11:02:00,2023-01-01 11:26:00,0 days 00:24:00,24.0,0.4
154,7544070,183317307.0,P1,INBOUND-DOWNTOWN,11:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,11:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 11:38:00,2023-01-01 11:58:00,0 days 00:20:00,20.0,0.3333333333333333
155,11532070,183317307.0,P1,OUTBOUND-SWISSVALE,11:58:00,3,LIBERTY AVE + 10TH ST NS,7279,12:22:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 11:58:00,2023-01-01 12:22:00,0 days 00:24:00,24.0,0.4
156,12178070,183317307.0,P1,INBOUND-DOWNTOWN,12:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,12:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 12:38:00,2023-01-01 12:58:00,0 days 00:20:00,20.0,0.3333333333333333
157,1137070,183317307.0,P1,OUTBOUND-SWISSVALE,12:58:00,3,LIBERTY AVE + 10TH ST NS,7279,13:22:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 12:58:00,2023-01-01 13:22:00,0 days 00:24:00,24.0,0.4
158,6967070,183317307.0,P1,INBOUND-DOWNTOWN,13:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,13:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 13:38:00,2023-01-01 13:58:00,0 days 00:20:00,20.0,0.3333333333333333
159,10601070,183317307.0,P1,OUTBOUND-SWISSVALE,13:58:00,3,LIBERTY AVE + 10TH ST NS,7279,14:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 13:58:00,2023-01-01 14:24:00,0 days 00:26:00,26.0,0.4333333333333333
160,7231070,183317307.0,P1,INBOUND-DOWNTOWN,14:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,14:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 14:38:00,2023-01-01 14:58:00,0 days 00:20:00,20.0,0.3333333333333333
161,2027070,183317307.0,P1,OUTBOUND-SWISSVALE,14:58:00,3,LIBERTY AVE + 10TH ST NS,7279,15:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 14:58:00,2023-01-01 15:24:00,0 days 00:26:00,26.0,0.4333333333333333
162,5616070,183317307.0,P1,INBOUND-DOWNTOWN,15:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,15:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:38:00,2023-01-01 15:58:00,0 days 00:20:00,20.0,0.3333333333333333
163,7327070,183317307.0,P1,OUTBOUND-SWISSVALE,15:58:00,3,LIBERTY AVE + 10TH ST NS,7279,16:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 15:58:00,2023-01-01 16:24:00,0 days 00:26:00,26.0,0.4333333333333333
164,3948070,183317307.0,P1,INBOUND-DOWNTOWN,16:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,16:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 16:37:00,2023-01-01 16:58:00,0 days 00:21:00,21.0,0.35
165,5900070,183317307.0,P1,OUTBOUND-SWISSVALE,16:58:00,3,LIBERTY AVE + 10TH ST NS,7279,17:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 16:58:00,2023-01-01 17:24:00,0 days 00:26:00,26.0,0.4333333333333333
166,3825070,183317307.0,P1,INBOUND-DOWNTOWN,17:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,17:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 17:37:00,2023-01-01 17:58:00,0 days 00:21:00,21.0,0.35
167,5545070,183317307.0,P1,OUTBOUND-SWISSVALE,17:58:00,3,LIBERTY AVE + 10TH ST NS,7279,18:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 17:58:00,2023-01-01 18:24:00,0 days 00:26:00,26.0,0.4333333333333333
168,3890070,183317307.0,P1,INBOUND-DOWNTOWN,18:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,18:58:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 18:37:00,2023-01-01 18:58:00,0 days 00:21:00,21.0,0.35
169,2187070,183317307.0,P1,OUTBOUND-SWISSVALE,18:58:00,3,LIBERTY AVE + 10TH ST NS,7279,19:24:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 18:58:00,2023-01-01 19:24:00,0 days 00:26:00,26.0,0.4333333333333333
170,13370070,183317307.0,P1,INBOUND-DOWNTOWN,19:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,20:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 19:42:00,2023-01-01 20:03:00,0 days 00:21:00,21.0,0.35
171,8197070,183317307.0,P1,OUTBOUND-SWISSVALE,20:03:00,3,LIBERTY AVE + 10TH ST NS,7279,20:29:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 20:03:00,2023-01-01 20:29:00,0 days 00:26:00,26.0,0.4333333333333333
172,11829070,183317307.0,P1,INBOUND-DOWNTOWN,20:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,21:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 20:42:00,2023-01-01 21:03:00,0 days 00:21:00,21.0,0.35
173,700070,183317307.0,P1,OUTBOUND-SWISSVALE,21:03:00,3,LIBERTY AVE + 10TH ST NS,7279,21:29:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 21:03:00,2023-01-01 21:29:00,0 days 00:26:00,26.0,0.4333333333333333
174,2393070,183317307.0,P1,INBOUND-DOWNTOWN,21:44:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,22:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 21:44:00,2023-01-01 22:03:00,0 days 00:19:00,19.0,0.3166666666666666
175,13286070,183317307.0,P1,OUTBOUND-SWISSVALE,22:03:00,3,LIBERTY AVE + 10TH ST NS,7279,22:28:00,14,9.600320628332112,3,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 22:03:00,2023-01-01 22:28:00,0 days 00:25:00,25.0,0.4166666666666667
176,1355070,183317307.0,P1,INBOUND-DOWNTOWN,22:44:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,23:03:00,11,8.988131780729988,3,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 22:44:00,2023-01-01 23:03:00,0 days 00:19:00,19.0,0.3166666666666666
