trip_id,Unnamed: 0,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
7141020,12067,183881002,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,17:03:00,4,FIFTH AVE + WOOD ST,20856,18:15:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 17:03,1/1/2023 18:15,0 days 01:12:00,72.0,1.2
9332020,12068,183881002,61C,INBOUND-PITTSBURGH VIA OAKLAND,18:31:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,19:37:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 18:31,1/1/2023 19:37,0 days 01:06:00,66.0,1.1
1680020,12069,183881002,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,19:37:00,4,FIFTH AVE + WOOD ST,20856,20:36:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 19:37,1/1/2023 20:36,0 days 00:59:00,59.0,0.983333333
12476020,12070,183881102,61C,INBOUND-PITTSBURGH VIA OAKLAND,8:53:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,10:08:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 8:53,1/1/2023 10:08,0 days 01:15:00,75.0,1.25
13822020,12071,183881102,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,10:08:00,4,FIFTH AVE + WOOD ST,20856,11:09:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 10:08,1/1/2023 11:09,0 days 01:01:00,61.0,1.016666667
7000020,12072,183881202,61C,INBOUND-PITTSBURGH VIA OAKLAND,11:33:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,12:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 11:33,1/1/2023 12:48,0 days 01:15:00,75.0,1.25
11753020,12073,183881202,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,12:48:00,4,FIFTH AVE + WOOD ST,20856,13:49:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 12:48,1/1/2023 13:49,0 days 01:01:00,61.0,1.016666667
1616020,12074,183881302,61C,INBOUND-PITTSBURGH VIA OAKLAND,13:48:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,15:03:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 13:48,1/1/2023 15:03,0 days 01:15:00,75.0,1.25
10312020,12075,183881302,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,15:03:00,4,FIFTH AVE + WOOD ST,20856,16:14:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 15:03,1/1/2023 16:14,0 days 01:11:00,71.0,1.183333333
11561020,12076,183881402,61B,INBOUND-DOWNTOWN,14:36:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,15:45:00,74,12.54858513,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:36,1/1/2023 15:45,0 days 01:09:00,69.0,1.15
4278020,12077,183881402,61B,OUTBOUND-BRADDOCK-SWISSVALE,15:45:00,4,FIFTH AVE + WOOD ST,20856,16:53:00,70,12.04171897,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 15:45,1/1/2023 16:53,0 days 01:08:00,68.0,1.133333333
6814020,12078,183881502,61C,INBOUND-PITTSBURGH VIA OAKLAND,16:29:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,17:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 16:29,1/1/2023 17:48,0 days 01:19:00,79.0,1.316666667
2547020,12079,183881502,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,17:48:00,4,FIFTH AVE + WOOD ST,20856,19:00:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 17:48,1/1/2023 19:00,0 days 01:12:00,72.0,1.2
12778020,12080,183881602,61C,INBOUND-PITTSBURGH VIA OAKLAND,10:13:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,11:28:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 10:13,1/1/2023 11:28,0 days 01:15:00,75.0,1.25
13110020,12081,183881602,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,11:28:00,4,FIFTH AVE + WOOD ST,20856,12:29:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 11:28,1/1/2023 12:29,0 days 01:01:00,61.0,1.016666667
5791020,12082,183881702,61B,INBOUND-DOWNTOWN,17:21:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,18:30:00,74,12.54858513,4,FIFTH AVE + WOOD ST,20856,1/1/2023 17:21,1/1/2023 18:30,0 days 01:09:00,69.0,1.15
7260020,12083,183881702,61B,OUTBOUND-BRADDOCK-SWISSVALE,18:30:00,4,FIFTH AVE + WOOD ST,20856,19:38:00,70,12.04171897,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:30,1/1/2023 19:38,0 days 01:08:00,68.0,1.133333333
11560020,12084,183881802,61C,INBOUND-PITTSBURGH VIA OAKLAND,15:29:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,16:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 15:29,1/1/2023 16:48,0 days 01:19:00,79.0,1.316666667
8641020,12085,183881802,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,16:48:00,4,FIFTH AVE + WOOD ST,20856,18:00:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 16:48,1/1/2023 18:00,0 days 01:12:00,72.0,1.2
1648020,12086,183881902,61C,INBOUND-PITTSBURGH VIA OAKLAND,14:03:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,15:18:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:03,1/1/2023 15:18,0 days 01:15:00,75.0,1.25
9112020,12087,183881902,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,15:18:00,4,FIFTH AVE + WOOD ST,20856,16:29:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 15:18,1/1/2023 16:29,0 days 01:11:00,71.0,1.183333333
7159020,12088,183882002,61B,INBOUND-DOWNTOWN,14:54:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,16:03:00,74,12.54858513,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:54,1/1/2023 16:03,0 days 01:09:00,69.0,1.15
10764020,12089,183882002,61B,OUTBOUND-BRADDOCK-SWISSVALE,16:03:00,4,FIFTH AVE + WOOD ST,20856,17:11:00,70,12.04171897,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:03,1/1/2023 17:11,0 days 01:08:00,68.0,1.133333333
3450020,12090,183882102,61A,INBOUND-DOWNTOWN VIA OAKLAND,15:14:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,16:22:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 15:14,1/1/2023 16:22,0 days 01:08:00,68.0,1.133333333
12294020,12091,183882102,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:22:00,4,FIFTH AVE + WOOD ST,20856,17:30:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:22,1/1/2023 17:30,0 days 01:08:00,68.0,1.133333333
4032020,12092,183882202,61A,INBOUND-DOWNTOWN VIA OAKLAND,17:14:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,18:15:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 17:14,1/1/2023 18:15,0 days 01:01:00,61.0,1.016666667
4785020,12093,183882202,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,18:15:00,4,FIFTH AVE + WOOD ST,20856,19:13:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:15,1/1/2023 19:13,0 days 00:58:00,58.0,0.966666667
3216020,12094,183882202,61A,INBOUND-DOWNTOWN VIA OAKLAND,19:44:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,20:45:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 19:44,1/1/2023 20:45,0 days 01:01:00,61.0,1.016666667
3294020,12095,183882202,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,20:45:00,4,FIFTH AVE + WOOD ST,20856,21:43:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 20:45,1/1/2023 21:43,0 days 00:58:00,58.0,0.966666667
8447020,12100,183882402,61A,INBOUND-DOWNTOWN VIA OAKLAND,14:44:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,15:52:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:44,1/1/2023 15:52,0 days 01:08:00,68.0,1.133333333
6141020,12101,183882402,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,15:52:00,4,FIFTH AVE + WOOD ST,20856,17:00:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 15:52,1/1/2023 17:00,0 days 01:08:00,68.0,1.133333333
5540020,12102,183882502,61A,INBOUND-DOWNTOWN VIA OAKLAND,17:44:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,18:45:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 17:44,1/1/2023 18:45,0 days 01:01:00,61.0,1.016666667
12309020,12103,183882502,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,18:45:00,4,FIFTH AVE + WOOD ST,20856,19:43:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:45,1/1/2023 19:43,0 days 00:58:00,58.0,0.966666667
9867020,12104,183882502,61B,INBOUND-DOWNTOWN,20:02:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,21:00:00,74,12.54858513,4,FIFTH AVE + WOOD ST,20856,1/1/2023 20:02,1/1/2023 21:00,0 days 00:58:00,58.0,0.966666667
7002020,12105,183882502,61B,OUTBOUND-BRADDOCK-SWISSVALE,21:00:00,4,FIFTH AVE + WOOD ST,20856,21:53:00,70,12.04171897,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 21:00,1/1/2023 21:53,0 days 00:53:00,53.0,0.883333333
148020,12106,183882602,61A,INBOUND-DOWNTOWN VIA OAKLAND,15:44:00,4,BRADDOCK HILLS S C + STOREFRONT,12565,16:52:00,98,14.3126002,4,FIFTH AVE + WOOD ST,20856,1/1/2023 15:44,1/1/2023 16:52,0 days 01:08:00,68.0,1.133333333
11472020,12107,183882602,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:52:00,4,FIFTH AVE + WOOD ST,20856,18:00:00,90,13.94525706,4,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:52,1/1/2023 18:00,0 days 01:08:00,68.0,1.133333333
9395020,12108,183882702,61C,INBOUND-PITTSBURGH VIA OAKLAND,9:53:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,11:08:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 9:53,1/1/2023 11:08,0 days 01:15:00,75.0,1.25
7377020,12109,183882702,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,11:08:00,4,FIFTH AVE + WOOD ST,20856,12:09:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 11:08,1/1/2023 12:09,0 days 01:01:00,61.0,1.016666667
11904020,12110,183882802,61C,INBOUND-PITTSBURGH VIA OAKLAND,12:33:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,13:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 12:33,1/1/2023 13:48,0 days 01:15:00,75.0,1.25
10423020,12111,183882802,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,13:48:00,4,FIFTH AVE + WOOD ST,20856,14:49:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 13:48,1/1/2023 14:49,0 days 01:01:00,61.0,1.016666667
9640020,12112,183882902,61C,INBOUND-PITTSBURGH VIA OAKLAND,14:46:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,16:05:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:46,1/1/2023 16:05,0 days 01:19:00,79.0,1.316666667
5708020,12113,183882902,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,16:05:00,4,FIFTH AVE + WOOD ST,20856,17:17:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 16:05,1/1/2023 17:17,0 days 01:12:00,72.0,1.2
249020,12114,183883002,61C,INBOUND-PITTSBURGH VIA OAKLAND,17:31:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,18:37:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 17:31,1/1/2023 18:37,0 days 01:06:00,66.0,1.1
342020,12115,183883002,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,18:37:00,4,FIFTH AVE + WOOD ST,20856,19:40:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 18:37,1/1/2023 19:40,0 days 01:03:00,63.0,1.05
1891020,12116,183883002,61C,INBOUND-PITTSBURGH VIA OAKLAND,20:07:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,21:07:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 20:07,1/1/2023 21:07,0 days 01:00:00,60.0,1.0
7503020,12117,183883002,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,21:07:00,4,FIFTH AVE + WOOD ST,20856,22:01:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 21:07,1/1/2023 22:01,0 days 00:54:00,54.0,0.9
10232020,12118,183883102,61C,INBOUND-PITTSBURGH VIA OAKLAND,10:53:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,12:08:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 10:53,1/1/2023 12:08,0 days 01:15:00,75.0,1.25
8578020,12119,183883102,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,12:08:00,4,FIFTH AVE + WOOD ST,20856,13:09:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 12:08,1/1/2023 13:09,0 days 01:01:00,61.0,1.016666667
13128020,12120,183883202,61C,INBOUND-PITTSBURGH VIA OAKLAND,9:13:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,10:28:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 9:13,1/1/2023 10:28,0 days 01:15:00,75.0,1.25
321020,12121,183883202,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,10:28:00,4,FIFTH AVE + WOOD ST,20856,11:29:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 10:28,1/1/2023 11:29,0 days 01:01:00,61.0,1.016666667
13978020,12122,183883302,61C,INBOUND-PITTSBURGH VIA OAKLAND,12:13:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,13:28:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 12:13,1/1/2023 13:28,0 days 01:15:00,75.0,1.25
2951020,12123,183883302,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,13:28:00,4,FIFTH AVE + WOOD ST,20856,14:29:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 13:28,1/1/2023 14:29,0 days 01:01:00,61.0,1.016666667
2181020,12124,183883402,61C,INBOUND-PITTSBURGH VIA OAKLAND,13:33:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,14:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 13:33,1/1/2023 14:48,0 days 01:15:00,75.0,1.25
2131020,12125,183883402,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,14:48:00,4,FIFTH AVE + WOOD ST,20856,15:49:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 14:48,1/1/2023 15:49,0 days 01:01:00,61.0,1.016666667
10179020,12126,183883502,61C,INBOUND-PITTSBURGH VIA OAKLAND,16:14:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,17:33:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 16:14,1/1/2023 17:33,0 days 01:19:00,79.0,1.316666667
12991020,12127,183883502,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,17:33:00,4,FIFTH AVE + WOOD ST,20856,18:45:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 17:33,1/1/2023 18:45,0 days 01:12:00,72.0,1.2
563020,12128,183883502,61C,INBOUND-PITTSBURGH VIA OAKLAND,19:07:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,20:07:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 19:07,1/1/2023 20:07,0 days 01:00:00,60.0,1.0
11969020,12129,183883502,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,20:07:00,4,FIFTH AVE + WOOD ST,20856,21:01:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 20:07,1/1/2023 21:01,0 days 00:54:00,54.0,0.9
2738020,12130,183883602,61C,INBOUND-PITTSBURGH VIA OAKLAND,15:14:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,16:33:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 15:14,1/1/2023 16:33,0 days 01:19:00,79.0,1.316666667
4443020,12131,183883602,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,16:33:00,4,FIFTH AVE + WOOD ST,20856,17:45:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 16:33,1/1/2023 17:45,0 days 01:12:00,72.0,1.2
76020,12132,183883602,61C,INBOUND-PITTSBURGH VIA OAKLAND,18:01:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,19:07:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 18:01,1/1/2023 19:07,0 days 01:06:00,66.0,1.1
10942020,12133,183883602,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,19:07:00,4,FIFTH AVE + WOOD ST,20856,20:06:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 19:07,1/1/2023 20:06,0 days 00:59:00,59.0,0.983333333
485020,12134,183883702,61C,INBOUND-PITTSBURGH VIA OAKLAND,20:37:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,21:37:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 20:37,1/1/2023 21:37,0 days 01:00:00,60.0,1.0
8099020,12135,183883702,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,21:37:00,4,FIFTH AVE + WOOD ST,20856,22:31:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 21:37,1/1/2023 22:31,0 days 00:54:00,54.0,0.9
3563020,12136,183883702,61C,INBOUND-PITTSBURGH VIA OAKLAND,22:45:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,23:37:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 22:45,1/1/2023 23:37,0 days 00:52:00,52.0,0.866666667
3262020,12137,183883702,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,23:37:00,4,FIFTH AVE + WOOD ST,20856,24:24:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 23:37,1/2/2023 0:24,0 days 00:47:00,47.0,0.783333333
11952020,12154,183884202,61C,INBOUND-PITTSBURGH VIA OAKLAND,14:33:00,4,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,15:48:00,85,15.56014888,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:33,1/1/2023 15:48,0 days 01:15:00,75.0,1.25
9618020,12155,183884202,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,15:48:00,4,FIFTH AVE + WOOD ST,20856,16:59:00,81,14.39115414,4,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 15:48,1/1/2023 16:59,0 days 01:11:00,71.0,1.183333333
8330020,12547,183947602,71B,INBOUND-DOWNTOWN,14:52:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,15:35:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 14:52,1/1/2023 15:35,0 days 00:43:00,43.0,0.716666667
10916020,12548,183947602,71B,OUTBOUND-HIGHLAND PARK,15:35:00,4,FIFTH AVE + WOOD ST,20856,16:18:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 15:35,1/1/2023 16:18,0 days 00:43:00,43.0,0.716666667
1081020,12549,183947602,71B,INBOUND-DOWNTOWN,16:32:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,17:20:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 16:32,1/1/2023 17:20,0 days 00:48:00,48.0,0.8
3550020,12550,183947602,71B,OUTBOUND-HIGHLAND PARK,17:20:00,4,FIFTH AVE + WOOD ST,20856,18:06:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 17:20,1/1/2023 18:06,0 days 00:46:00,46.0,0.766666667
1854020,12569,183948102,71B,INBOUND-DOWNTOWN,4:35:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,5:05:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 4:35,1/1/2023 5:05,0 days 00:30:00,30.0,0.5
1125020,12570,183948102,71B,OUTBOUND-HIGHLAND PARK,5:05:00,4,FIFTH AVE + WOOD ST,20856,5:34:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 5:05,1/1/2023 5:34,0 days 00:29:00,29.0,0.483333333
10472020,12571,183948102,71B,INBOUND-DOWNTOWN,5:57:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,6:35:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 5:57,1/1/2023 6:35,0 days 00:38:00,38.0,0.633333333
10994020,12572,183948102,71B,OUTBOUND-HIGHLAND PARK,6:35:00,4,FIFTH AVE + WOOD ST,20856,7:04:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 6:35,1/1/2023 7:04,0 days 00:29:00,29.0,0.483333333
190020,12573,183948102,71B,INBOUND-DOWNTOWN,7:23:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,8:08:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 7:23,1/1/2023 8:08,0 days 00:45:00,45.0,0.75
12169020,12574,183948102,71B,OUTBOUND-HIGHLAND PARK,8:08:00,4,FIFTH AVE + WOOD ST,20856,8:45:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 8:08,1/1/2023 8:45,0 days 00:37:00,37.0,0.616666667
8118020,12589,183948502,P3,INBOUND-OAKLAND,6:54:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,7:25:00,19,8.109572868,4,FIFTH AVE + ROBINSON ST,2640,1/1/2023 6:54,1/1/2023 7:25,0 days 00:31:00,31.0,0.516666667
3090020,12590,183948502,P3,OUTBOUND-SWISSVALE,7:25:00,4,FIFTH AVE + ROBINSON ST,2640,7:54:00,22,8.090248176,4,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 7:25,1/1/2023 7:54,0 days 00:29:00,29.0,0.483333333
9515020,12591,183948502,P3,INBOUND-OAKLAND,8:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,8:40:00,19,8.109572868,4,FIFTH AVE + ROBINSON ST,2640,1/1/2023 8:09,1/1/2023 8:40,0 days 00:31:00,31.0,0.516666667
2618020,12592,183948502,P3,OUTBOUND-SWISSVALE,8:40:00,4,FIFTH AVE + ROBINSON ST,2640,9:09:00,22,8.090248176,4,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 8:40,1/1/2023 9:09,0 days 00:29:00,29.0,0.483333333
8044020,12603,183948902,71B,INBOUND-DOWNTOWN,5:05:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,5:35:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 5:05,1/1/2023 5:35,0 days 00:30:00,30.0,0.5
2371020,12604,183948902,71B,OUTBOUND-HIGHLAND PARK,5:35:00,4,FIFTH AVE + WOOD ST,20856,6:04:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 5:35,1/1/2023 6:04,0 days 00:29:00,29.0,0.483333333
1019020,12605,183948902,71B,INBOUND-DOWNTOWN,6:20:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,7:05:00,60,6.827786546,4,FIFTH AVE + WOOD ST,20856,1/1/2023 6:20,1/1/2023 7:05,0 days 00:45:00,45.0,0.75
9218020,12606,183948902,71B,OUTBOUND-HIGHLAND PARK,7:05:00,4,FIFTH AVE + WOOD ST,20856,7:42:00,59,6.455453789,4,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 7:05,1/1/2023 7:42,0 days 00:37:00,37.0,0.616666667
5959020,12613,183949102,P3,INBOUND-OAKLAND,6:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,6:40:00,19,8.109572868,4,FIFTH AVE + ROBINSON ST,2640,1/1/2023 6:09,1/1/2023 6:40,0 days 00:31:00,31.0,0.516666667
5412020,12614,183949102,P3,OUTBOUND-SWISSVALE,6:40:00,4,FIFTH AVE + ROBINSON ST,2640,7:09:00,22,8.090248176,4,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 6:40,1/1/2023 7:09,0 days 00:29:00,29.0,0.483333333
