,Unnamed: 0,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
152,152,12419070,183317307,P1,INBOUND-DOWNTOWN,10:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,11:02:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 10:42,1/1/2023 11:02,0 days 00:20:00,20.0,0.333333333
153,153,3108070,183317307,P1,OUTBOUND-SWISSVALE,11:02:00,3,LIBERTY AVE + 10TH ST NS,7279,11:26:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:02,1/1/2023 11:26,0 days 00:24:00,24.0,0.4
154,154,7544070,183317307,P1,INBOUND-DOWNTOWN,11:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,11:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 11:38,1/1/2023 11:58,0 days 00:20:00,20.0,0.333333333
155,155,11532070,183317307,P1,OUTBOUND-SWISSVALE,11:58:00,3,LIBERTY AVE + 10TH ST NS,7279,12:22:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:58,1/1/2023 12:22,0 days 00:24:00,24.0,0.4
156,156,12178070,183317307,P1,INBOUND-DOWNTOWN,12:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,12:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:38,1/1/2023 12:58,0 days 00:20:00,20.0,0.333333333
157,157,1137070,183317307,P1,OUTBOUND-SWISSVALE,12:58:00,3,LIBERTY AVE + 10TH ST NS,7279,13:22:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 12:58,1/1/2023 13:22,0 days 00:24:00,24.0,0.4
158,158,6967070,183317307,P1,INBOUND-DOWNTOWN,13:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,13:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 13:38,1/1/2023 13:58,0 days 00:20:00,20.0,0.333333333
159,159,10601070,183317307,P1,OUTBOUND-SWISSVALE,13:58:00,3,LIBERTY AVE + 10TH ST NS,7279,14:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 13:58,1/1/2023 14:24,0 days 00:26:00,26.0,0.433333333
160,160,7231070,183317307,P1,INBOUND-DOWNTOWN,14:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,14:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 14:38,1/1/2023 14:58,0 days 00:20:00,20.0,0.333333333
161,161,2027070,183317307,P1,OUTBOUND-SWISSVALE,14:58:00,3,LIBERTY AVE + 10TH ST NS,7279,15:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 14:58,1/1/2023 15:24,0 days 00:26:00,26.0,0.433333333
162,162,5616070,183317307,P1,INBOUND-DOWNTOWN,15:38:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,15:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:38,1/1/2023 15:58,0 days 00:20:00,20.0,0.333333333
163,163,7327070,183317307,P1,OUTBOUND-SWISSVALE,15:58:00,3,LIBERTY AVE + 10TH ST NS,7279,16:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 15:58,1/1/2023 16:24,0 days 00:26:00,26.0,0.433333333
164,164,3948070,183317307,P1,INBOUND-DOWNTOWN,16:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,16:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 16:37,1/1/2023 16:58,0 days 00:21:00,21.0,0.35
165,165,5900070,183317307,P1,OUTBOUND-SWISSVALE,16:58:00,3,LIBERTY AVE + 10TH ST NS,7279,17:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 16:58,1/1/2023 17:24,0 days 00:26:00,26.0,0.433333333
166,166,3825070,183317307,P1,INBOUND-DOWNTOWN,17:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,17:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 17:37,1/1/2023 17:58,0 days 00:21:00,21.0,0.35
167,167,5545070,183317307,P1,OUTBOUND-SWISSVALE,17:58:00,3,LIBERTY AVE + 10TH ST NS,7279,18:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 17:58,1/1/2023 18:24,0 days 00:26:00,26.0,0.433333333
168,168,3890070,183317307,P1,INBOUND-DOWNTOWN,18:37:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,18:58:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 18:37,1/1/2023 18:58,0 days 00:21:00,21.0,0.35
169,169,2187070,183317307,P1,OUTBOUND-SWISSVALE,18:58:00,3,LIBERTY AVE + 10TH ST NS,7279,19:24:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 18:58,1/1/2023 19:24,0 days 00:26:00,26.0,0.433333333
170,170,13370070,183317307,P1,INBOUND-DOWNTOWN,19:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,20:03:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 19:42,1/1/2023 20:03,0 days 00:21:00,21.0,0.35
171,171,8197070,183317307,P1,OUTBOUND-SWISSVALE,20:03:00,3,LIBERTY AVE + 10TH ST NS,7279,20:29:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 20:03,1/1/2023 20:29,0 days 00:26:00,26.0,0.433333333
172,172,11829070,183317307,P1,INBOUND-DOWNTOWN,20:42:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,21:03:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 20:42,1/1/2023 21:03,0 days 00:21:00,21.0,0.35
173,173,700070,183317307,P1,OUTBOUND-SWISSVALE,21:03:00,3,LIBERTY AVE + 10TH ST NS,7279,21:29:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 21:03,1/1/2023 21:29,0 days 00:26:00,26.0,0.433333333
174,174,2393070,183317307,P1,INBOUND-DOWNTOWN,21:44:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,22:03:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 21:44,1/1/2023 22:03,0 days 00:19:00,19.0,0.316666667
175,175,13286070,183317307,P1,OUTBOUND-SWISSVALE,22:03:00,3,LIBERTY AVE + 10TH ST NS,7279,22:28:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 22:03,1/1/2023 22:28,0 days 00:25:00,25.0,0.416666667
176,176,1355070,183317307,P1,INBOUND-DOWNTOWN,22:44:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,23:03:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 22:44,1/1/2023 23:03,0 days 00:19:00,19.0,0.316666667
177,177,529070,183317307,P1,OUTBOUND-SWISSVALE,23:03:00,3,LIBERTY AVE + 10TH ST NS,7279,23:28:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 23:03,1/1/2023 23:28,0 days 00:25:00,25.0,0.416666667
178,178,969070,183317307,P1,INBOUND-DOWNTOWN,23:44:00,3,EAST BUSWASY + SWISSVALE STATION A,16063,24:03:00,11,8.988131781,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 23:44,1/2/2023 0:03,0 days 00:19:00,19.0,0.316666667
179,179,12625070,183317307,P1,OUTBOUND-SWISSVALE,24:03:00,3,LIBERTY AVE + 10TH ST NS,7279,24:28:00,14,9.600320628,3,EAST BUSWASY + SWISSVALE STATION A,16063,1/2/2023 0:03,1/2/2023 0:28,0 days 00:25:00,25.0,0.416666667
182,182,6339070,183317507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,4:17:00,3,FIFTH AVE + MCPHERSON FS,8308,5:13:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 4:17,1/1/2023 5:13,0 days 00:56:00,56.0,0.933333333
183,183,9717070,183317507,28X,INBOUND-DOWNTOWN,5:28:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,6:28:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 5:28,1/1/2023 6:28,0 days 01:00:00,60.0,1.0
184,184,8893070,183317507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,6:47:00,3,FIFTH AVE + MCPHERSON FS,8308,7:43:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 6:47,1/1/2023 7:43,0 days 00:56:00,56.0,0.933333333
185,185,5465070,183317507,28X,INBOUND-DOWNTOWN,7:56:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,8:56:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 7:56,1/1/2023 8:56,0 days 01:00:00,60.0,1.0
200,200,3377070,183317907,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,3:17:00,3,FIFTH AVE + MCPHERSON FS,8308,4:13:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 3:17,1/1/2023 4:13,0 days 00:56:00,56.0,0.933333333
201,201,7108070,183317907,28X,INBOUND-DOWNTOWN,4:30:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,5:28:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 4:30,1/1/2023 5:28,0 days 00:58:00,58.0,0.966666667
202,202,7707070,183317907,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,5:47:00,3,FIFTH AVE + MCPHERSON FS,8308,6:43:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 5:47,1/1/2023 6:43,0 days 00:56:00,56.0,0.933333333
203,203,12062070,183317907,28X,INBOUND-DOWNTOWN,7:00:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,8:00:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 7:00,1/1/2023 8:00,0 days 01:00:00,60.0,1.0
235,235,496070,183318807,P68,INBOUND-MONROEVILLE MALL,5:29:00,3,EAST BUSWAY + PENN STATION C,1407,5:30:00,2,0.173226292,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 5:29,1/1/2023 5:30,0 days 00:01:00,1.0,0.016666667
236,236,13895070,183318807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,5:30:00,3,LIBERTY AVE + 10TH ST NS,7279,6:52:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 5:30,1/1/2023 6:52,0 days 01:22:00,82.0,1.366666667
237,237,1493070,183318807,P68,INBOUND-DOWNTOWN,7:15:00,3,FORBES HOSPITAL,22873,8:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 7:15,1/1/2023 8:30,0 days 01:15:00,75.0,1.25
238,238,4288070,183318807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,8:30:00,3,LIBERTY AVE + 10TH ST NS,7279,9:51:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 8:30,1/1/2023 9:51,0 days 01:21:00,81.0,1.35
239,239,12009070,183318807,P68,INBOUND-DOWNTOWN,10:14:00,3,FORBES HOSPITAL,22873,11:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 10:14,1/1/2023 11:30,0 days 01:16:00,76.0,1.266666667
240,240,9943070,183318807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,11:30:00,3,LIBERTY AVE + 10TH ST NS,7279,12:51:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 11:30,1/1/2023 12:51,0 days 01:21:00,81.0,1.35
241,241,5030070,183318807,P68,INBOUND-DOWNTOWN,13:15:00,3,FORBES HOSPITAL,22873,14:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 13:15,1/1/2023 14:30,0 days 01:15:00,75.0,1.25
242,242,3728070,183318807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,14:30:00,3,LIBERTY AVE + 10TH ST NS,7279,15:56:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 14:30,1/1/2023 15:56,0 days 01:26:00,86.0,1.433333333
243,243,8687070,183318807,P68,INBOUND-DOWNTOWN,16:16:00,3,FORBES HOSPITAL,22873,17:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 16:16,1/1/2023 17:30,0 days 01:14:00,74.0,1.233333333
244,244,3024070,183318807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,17:30:00,3,LIBERTY AVE + 10TH ST NS,7279,18:57:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 17:30,1/1/2023 18:57,0 days 01:27:00,87.0,1.45
245,245,1914070,183318807,P68,INBOUND-DOWNTOWN,19:15:00,3,FORBES HOSPITAL,22873,20:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 19:15,1/1/2023 20:30,0 days 01:15:00,75.0,1.25
246,246,12066070,183318807,P68,OUTBOUND-BRADDOCK HILLS - MONROEVILLE,20:30:00,3,LIBERTY AVE + 10TH ST NS,7279,21:34:00,87,18.90302857,3,MONROEVILLE MALL + WEST COURT ENTRANCE,21046,1/1/2023 20:30,1/1/2023 21:34,0 days 01:04:00,64.0,1.066666667
247,247,9383070,183318807,79,INBOUND-LINCOLN PARK,22:15:00,3,EAST BUSWAY + WILKINSBURG STATION B,16111,22:46:00,73,8.818018567,3,LINCOLN AVE + LINCOLN LOOP,8812,1/1/2023 22:15,1/1/2023 22:46,0 days 00:31:00,31.0,0.516666667
248,248,4905070,183318807,82,INBOUND-DOWNTOWN,22:46:00,3,LINCOLN AVE + LINCOLN LOOP,8812,23:20:00,71,7.3174904,3,LIBERTY AVE + MARKET ST,22296,1/1/2023 22:46,1/1/2023 23:20,0 days 00:34:00,34.0,0.566666667
249,249,9070,183318807,82,OUTBOUND-LINCOLN,23:20:00,3,LIBERTY AVE + MARKET ST,22296,23:52:00,67,7.40932929,3,LINCOLN AVE + LINCOLN LOOP,8812,1/1/2023 23:20,1/1/2023 23:52,0 days 00:32:00,32.0,0.533333333
250,250,600070,183318807,82,INBOUND-DOWNTOWN,24:16:00,3,LINCOLN AVE + LINCOLN LOOP,8812,24:50:00,71,7.3174904,3,LIBERTY AVE + MARKET ST,22296,1/2/2023 0:16,1/2/2023 0:50,0 days 00:34:00,34.0,0.566666667
251,251,1180070,183318807,82,OUTBOUND-LINCOLN,24:50:00,3,LIBERTY AVE + MARKET ST,22296,25:22:00,67,7.40932929,3,LINCOLN AVE + LINCOLN LOOP,8812,1/2/2023 0:50,1/2/2023 1:22,0 days 00:32:00,32.0,0.533333333
300,300,7580070,183319907,P68,INBOUND-MONROEVILLE MALL,6:29:00,3,EAST BUSWAY + PENN STATION C,1407,6:30:00,2,0.173226292,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 6:29,1/1/2023 6:30,0 days 00:01:00,1.0,0.016666667
301,301,449070,183319907,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,6:30:00,3,LIBERTY AVE + 10TH ST NS,7279,7:52:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 6:30,1/1/2023 7:52,0 days 01:22:00,82.0,1.366666667
302,302,8210070,183319907,P68,INBOUND-DOWNTOWN,8:16:00,3,FORBES HOSPITAL,22873,9:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 8:16,1/1/2023 9:30,0 days 01:14:00,74.0,1.233333333
303,303,13204070,183319907,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,9:30:00,3,LIBERTY AVE + 10TH ST NS,7279,10:46:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 9:30,1/1/2023 10:46,0 days 01:16:00,76.0,1.266666667
304,304,1118070,183319907,P68,INBOUND-DOWNTOWN,11:14:00,3,FORBES HOSPITAL,22873,12:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 11:14,1/1/2023 12:30,0 days 01:16:00,76.0,1.266666667
305,305,11297070,183319907,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,12:30:00,3,LIBERTY AVE + 10TH ST NS,7279,13:56:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 12:30,1/1/2023 13:56,0 days 01:26:00,86.0,1.433333333
306,306,2077070,183319907,P68,INBOUND-DOWNTOWN,14:13:00,3,FORBES HOSPITAL,22873,15:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 14:13,1/1/2023 15:30,0 days 01:17:00,77.0,1.283333333
307,307,6358070,183319907,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,15:30:00,3,LIBERTY AVE + 10TH ST NS,7279,16:56:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 15:30,1/1/2023 16:56,0 days 01:26:00,86.0,1.433333333
308,308,8682070,183319907,P68,INBOUND-DOWNTOWN,17:16:00,3,FORBES HOSPITAL,22873,18:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 17:16,1/1/2023 18:30,0 days 01:14:00,74.0,1.233333333
309,309,12608070,183319907,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,18:30:00,3,LIBERTY AVE + 10TH ST NS,7279,19:50:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 18:30,1/1/2023 19:50,0 days 01:20:00,80.0,1.333333333
310,310,8791070,183319907,P68,INBOUND-DOWNTOWN,20:18:00,3,FORBES HOSPITAL,22873,21:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 20:18,1/1/2023 21:30,0 days 01:12:00,72.0,1.2
311,311,8080070,183319907,P68,OUTBOUND-BRADDOCK HILLS - MONROEVILLE,21:30:00,3,LIBERTY AVE + 10TH ST NS,7279,22:30:00,87,18.90302857,3,MONROEVILLE MALL + WEST COURT ENTRANCE,21046,1/1/2023 21:30,1/1/2023 22:30,0 days 01:00:00,60.0,1.0
348,348,907070,183320807,P68,INBOUND-MONROEVILLE MALL,7:29:00,3,EAST BUSWAY + PENN STATION C,1407,7:30:00,2,0.173226292,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 7:29,1/1/2023 7:30,0 days 00:01:00,1.0,0.016666667
349,349,4733070,183320807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,7:30:00,3,LIBERTY AVE + 10TH ST NS,7279,8:51:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 7:30,1/1/2023 8:51,0 days 01:21:00,81.0,1.35
350,350,9571070,183320807,P68,INBOUND-DOWNTOWN,9:13:00,3,FORBES HOSPITAL,22873,10:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 9:13,1/1/2023 10:30,0 days 01:17:00,77.0,1.283333333
351,351,1707070,183320807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,10:30:00,3,LIBERTY AVE + 10TH ST NS,7279,11:50:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 10:30,1/1/2023 11:50,0 days 01:20:00,80.0,1.333333333
352,352,7376070,183320807,P68,INBOUND-DOWNTOWN,12:13:00,3,FORBES HOSPITAL,22873,13:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:13,1/1/2023 13:30,0 days 01:17:00,77.0,1.283333333
353,353,4420070,183320807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,13:30:00,3,LIBERTY AVE + 10TH ST NS,7279,14:52:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 13:30,1/1/2023 14:52,0 days 01:22:00,82.0,1.366666667
354,354,5846070,183320807,P68,INBOUND-DOWNTOWN,15:14:00,3,FORBES HOSPITAL,22873,16:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:14,1/1/2023 16:30,0 days 01:16:00,76.0,1.266666667
355,355,5324070,183320807,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,16:30:00,3,LIBERTY AVE + 10TH ST NS,7279,17:56:00,94,23.00565449,3,FORBES HOSPITAL,22873,1/1/2023 16:30,1/1/2023 17:56,0 days 01:26:00,86.0,1.433333333
356,356,2992070,183320807,P68,INBOUND-DOWNTOWN,18:17:00,3,FORBES HOSPITAL,22873,19:30:00,90,22.44882996,3,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 18:17,1/1/2023 19:30,0 days 01:13:00,73.0,1.216666667
357,357,987070,183320807,P68,OUTBOUND-BRADDOCK HILLS - MONROEVILLE,19:30:00,3,LIBERTY AVE + 10TH ST NS,7279,20:34:00,87,18.90302857,3,MONROEVILLE MALL + WEST COURT ENTRANCE,21046,1/1/2023 19:30,1/1/2023 20:34,0 days 01:04:00,64.0,1.066666667
376,376,636070,183321307,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,8:17:00,3,FIFTH AVE + MCPHERSON FS,8308,9:13:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 8:17,1/1/2023 9:13,0 days 00:56:00,56.0,0.933333333
377,377,613070,183321307,28X,INBOUND-DOWNTOWN,9:30:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,10:30:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 9:30,1/1/2023 10:30,0 days 01:00:00,60.0,1.0
378,378,5179070,183321307,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,10:45:00,3,FIFTH AVE + MCPHERSON FS,8308,11:48:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 10:45,1/1/2023 11:48,0 days 01:03:00,63.0,1.05
379,379,6971070,183321307,28X,INBOUND-DOWNTOWN,12:00:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,13:06:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 12:00,1/1/2023 13:06,0 days 01:06:00,66.0,1.1
386,386,1791070,183321507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,8:46:00,3,FIFTH AVE + MCPHERSON FS,8308,9:42:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 8:46,1/1/2023 9:42,0 days 00:56:00,56.0,0.933333333
387,387,10596070,183321507,28X,INBOUND-DOWNTOWN,9:54:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,11:00:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 9:54,1/1/2023 11:00,0 days 01:06:00,66.0,1.1
388,388,4015070,183321507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:13:00,3,FIFTH AVE + MCPHERSON FS,8308,12:19:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 11:13,1/1/2023 12:19,0 days 01:06:00,66.0,1.1
389,389,5929070,183321507,28X,INBOUND-DOWNTOWN,12:31:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,13:37:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 12:31,1/1/2023 13:37,0 days 01:06:00,66.0,1.1
394,394,1782070,183321707,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,9:09:00,3,FIFTH AVE + MCPHERSON FS,8308,10:12:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 9:09,1/1/2023 10:12,0 days 01:03:00,63.0,1.05
395,395,8986070,183321707,28X,INBOUND-DOWNTOWN,10:24:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,11:30:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 10:24,1/1/2023 11:30,0 days 01:06:00,66.0,1.1
396,396,7834070,183321707,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:43:00,3,FIFTH AVE + MCPHERSON FS,8308,12:49:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 11:43,1/1/2023 12:49,0 days 01:06:00,66.0,1.1
397,397,2315070,183321707,28X,INBOUND-DOWNTOWN,13:01:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,14:07:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 13:01,1/1/2023 14:07,0 days 01:06:00,66.0,1.1
420,420,11122070,183322607,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,7:47:00,3,FIFTH AVE + MCPHERSON FS,8308,8:43:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 7:47,1/1/2023 8:43,0 days 00:56:00,56.0,0.933333333
421,421,7272070,183322607,28X,INBOUND-DOWNTOWN,9:00:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,10:00:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 9:00,1/1/2023 10:00,0 days 01:00:00,60.0,1.0
422,422,6738070,183322607,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,10:15:00,3,FIFTH AVE + MCPHERSON FS,8308,11:18:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 10:15,1/1/2023 11:18,0 days 01:03:00,63.0,1.05
423,423,10979070,183322607,28X,INBOUND-DOWNTOWN,11:30:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,12:36:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 11:30,1/1/2023 12:36,0 days 01:06:00,66.0,1.1
482,482,10369070,183324507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:45:00,3,FIFTH AVE + MCPHERSON FS,8308,20:46:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 19:45,1/1/2023 20:46,0 days 01:01:00,61.0,1.016666667
483,483,1160070,183324507,28X,INBOUND-DOWNTOWN,21:00:00,3,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,21:59:00,41,27.53078281,3,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 21:00,1/1/2023 21:59,0 days 00:59:00,59.0,0.983333333
484,484,5626070,183324507,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:17:00,3,FIFTH AVE + MCPHERSON FS,8308,23:15:00,40,27.66050058,3,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 22:17,1/1/2023 23:15,0 days 00:58:00,58.0,0.966666667
