,trip_id,block_id,route_id,trip_headsign,trip_start_time,trip_end_time,start_stop_id,end_stop_id,start_stop_name,start_stop_lat,start_stop_lon,end_stop_name,end_stop_lat,end_stop_lon
51,5155070,183316607.0,71B,OUTBOUND-HIGHLAND PARK,06:33:00,07:04:00,20856,3283,FIFTH AVE + WOOD ST,40.440792,-80.000658,BUNKERHILL ST + ST CLAIR NS,40.479504,-79.918747
52,12372070,183316707.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,12:43:00,13:49:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
53,7456070,183316707.0,28X,INBOUND-DOWNTOWN,14:01:00,15:07:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
54,2504070,183316807.0,P1,INBOUND-DOWNTOWN,06:03:00,06:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
55,6839070,183316807.0,P1,OUTBOUND-SWISSVALE,06:23:00,06:45:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
56,7800070,183316807.0,P1,INBOUND-DOWNTOWN,07:03:00,07:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
57,3547070,183316807.0,P1,OUTBOUND-SWISSVALE,07:23:00,07:45:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
58,5975070,183316807.0,P1,INBOUND-DOWNTOWN,08:03:00,08:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
59,669070,183316807.0,P1,OUTBOUND-SWISSVALE,08:23:00,08:45:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
60,5213070,183316807.0,P1,INBOUND-DOWNTOWN,09:03:00,09:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
61,2469070,183316807.0,P1,OUTBOUND-SWISSVALE,09:23:00,09:45:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
62,1966070,183316807.0,P1,INBOUND-DOWNTOWN,10:03:00,10:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
63,9494070,183316807.0,P1,OUTBOUND-SWISSVALE,10:23:00,10:47:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
64,4054070,183316807.0,P1,INBOUND-DOWNTOWN,11:03:00,11:23:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
65,7252070,183316807.0,P1,OUTBOUND-SWISSVALE,11:23:00,11:47:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
66,11729070,183316807.0,P1,INBOUND-DOWNTOWN,12:08:00,12:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
67,11806070,183316807.0,P1,OUTBOUND-SWISSVALE,12:28:00,12:52:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
68,7521070,183316807.0,P1,INBOUND-DOWNTOWN,13:08:00,13:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
69,13882070,183316807.0,P1,OUTBOUND-SWISSVALE,13:28:00,13:54:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
70,4206070,183316807.0,P1,INBOUND-DOWNTOWN,14:08:00,14:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
71,3135070,183316807.0,P1,OUTBOUND-SWISSVALE,14:28:00,14:54:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
72,4665070,183316807.0,P1,INBOUND-DOWNTOWN,15:08:00,15:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
73,8750070,183316807.0,P1,OUTBOUND-SWISSVALE,15:28:00,15:54:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
74,12976070,183316807.0,P1,INBOUND-DOWNTOWN,16:07:00,16:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
75,2831070,183316807.0,P1,OUTBOUND-SWISSVALE,16:28:00,16:54:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
76,12821070,183316807.0,P1,INBOUND-DOWNTOWN,17:07:00,17:28:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
77,3982070,183316807.0,P1,OUTBOUND-SWISSVALE,17:28:00,17:54:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
78,8618070,183316807.0,P1,INBOUND-DOWNTOWN,18:17:00,18:38:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
79,14114070,183316807.0,P1,OUTBOUND-SWISSVALE,18:38:00,19:04:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
80,7686070,183316807.0,P1,INBOUND-DOWNTOWN,19:17:00,19:38:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
81,12705070,183316807.0,P1,OUTBOUND-SWISSVALE,19:38:00,20:04:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
82,13523070,183316907.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,03:47:00,04:43:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
83,2147070,183316907.0,28X,INBOUND-DOWNTOWN,05:00:00,05:58:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
84,11698070,183316907.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,06:17:00,07:13:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
85,4280070,183316907.0,28X,INBOUND-DOWNTOWN,07:30:00,08:30:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
86,12167070,183317007.0,P1,INBOUND-DOWNTOWN,11:53:00,12:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
87,6394070,183317007.0,P1,OUTBOUND-SWISSVALE,12:13:00,12:37:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
88,6793070,183317007.0,P1,INBOUND-DOWNTOWN,12:53:00,13:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
89,1602070,183317007.0,P1,OUTBOUND-SWISSVALE,13:13:00,13:39:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
90,1324070,183317007.0,P1,INBOUND-DOWNTOWN,13:53:00,14:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
91,1485070,183317007.0,P1,OUTBOUND-SWISSVALE,14:13:00,14:39:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
92,1725070,183317007.0,P1,INBOUND-DOWNTOWN,14:53:00,15:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
93,13290070,183317007.0,P1,OUTBOUND-SWISSVALE,15:13:00,15:39:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
94,5299070,183317007.0,P1,INBOUND-DOWNTOWN,15:52:00,16:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
95,6341070,183317007.0,P1,OUTBOUND-SWISSVALE,16:13:00,16:39:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
96,2156070,183317007.0,P1,INBOUND-DOWNTOWN,16:52:00,17:13:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
97,13908070,183317007.0,P1,OUTBOUND-SWISSVALE,17:13:00,17:39:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
98,4872070,183317007.0,P1,INBOUND-DOWNTOWN,17:57:00,18:18:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
99,9999070,183317007.0,P1,OUTBOUND-SWISSVALE,18:18:00,18:44:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
100,10113070,183317007.0,P1,INBOUND-DOWNTOWN,18:57:00,19:18:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
101,1088070,183317007.0,P1,OUTBOUND-SWISSVALE,19:18:00,19:44:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
102,1377070,183317007.0,P1,INBOUND-DOWNTOWN,20:12:00,20:33:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
103,4465070,183317007.0,P1,OUTBOUND-SWISSVALE,20:33:00,20:59:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
104,7563070,183317007.0,P1,INBOUND-DOWNTOWN,21:12:00,21:33:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
105,11833070,183317007.0,P1,OUTBOUND-SWISSVALE,21:33:00,21:59:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
106,3264070,183317007.0,P1,INBOUND-DOWNTOWN,22:14:00,22:33:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
107,5981070,183317007.0,P1,OUTBOUND-SWISSVALE,22:33:00,22:58:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
108,13502070,183317007.0,P1,INBOUND-DOWNTOWN,23:14:00,23:33:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
109,4537070,183317007.0,P1,OUTBOUND-SWISSVALE,23:33:00,23:58:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
110,12806070,183317007.0,P1,INBOUND-DOWNTOWN,24:14:00,24:33:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
111,2695070,183317007.0,P1,OUTBOUND-SWISSVALE,24:33:00,24:58:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
112,1688070,183317107.0,86,INBOUND-DOWNTOWN,05:39:00,06:15:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
113,2596070,183317107.0,86,OUTBOUND-WILKINSBURG,06:15:00,06:54:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
114,5229070,183317107.0,86,INBOUND-DOWNTOWN,07:09:00,07:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
115,5570070,183317107.0,86,OUTBOUND-WILKINSBURG,07:45:00,08:24:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
116,7195070,183317107.0,71C,INBOUND-DOWNTOWN,08:38:00,09:26:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
117,12381070,183317107.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,09:26:00,10:11:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
118,996070,183317207.0,P1,INBOUND-DOWNTOWN,06:23:00,06:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
119,10615070,183317207.0,P1,OUTBOUND-SWISSVALE,06:43:00,07:05:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
120,12786070,183317207.0,P1,INBOUND-DOWNTOWN,07:23:00,07:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
121,5740070,183317207.0,P1,OUTBOUND-SWISSVALE,07:43:00,08:05:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
122,5220070,183317207.0,P1,INBOUND-DOWNTOWN,08:23:00,08:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
123,2048070,183317207.0,P1,OUTBOUND-SWISSVALE,08:43:00,09:05:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
124,8728070,183317207.0,P1,INBOUND-DOWNTOWN,09:23:00,09:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
125,11608070,183317207.0,P1,OUTBOUND-SWISSVALE,09:43:00,10:05:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
126,6359070,183317207.0,P1,INBOUND-DOWNTOWN,10:23:00,10:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
127,1374070,183317207.0,P1,OUTBOUND-SWISSVALE,10:43:00,11:07:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
128,2313070,183317207.0,P1,INBOUND-DOWNTOWN,11:23:00,11:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
129,3080070,183317207.0,P1,OUTBOUND-SWISSVALE,11:43:00,12:07:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
130,13411070,183317207.0,P1,INBOUND-DOWNTOWN,12:23:00,12:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
131,1775070,183317207.0,P1,OUTBOUND-SWISSVALE,12:43:00,13:07:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
132,6279070,183317207.0,P1,INBOUND-DOWNTOWN,13:23:00,13:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
133,13029070,183317207.0,P1,OUTBOUND-SWISSVALE,13:43:00,14:09:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
134,7339070,183317207.0,P1,INBOUND-DOWNTOWN,14:23:00,14:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
135,6121070,183317207.0,P1,OUTBOUND-SWISSVALE,14:43:00,15:09:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
136,1368070,183317207.0,P1,INBOUND-DOWNTOWN,15:23:00,15:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
137,8383070,183317207.0,P1,OUTBOUND-SWISSVALE,15:43:00,16:09:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
138,2553070,183317207.0,P1,INBOUND-DOWNTOWN,16:22:00,16:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
139,6029070,183317207.0,P1,OUTBOUND-SWISSVALE,16:43:00,17:09:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
140,379070,183317207.0,P1,INBOUND-DOWNTOWN,17:22:00,17:43:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
141,8226070,183317207.0,P1,OUTBOUND-SWISSVALE,17:43:00,18:09:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
142,5379070,183317307.0,P1,INBOUND-DOWNTOWN,05:43:00,06:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
143,13501070,183317307.0,P1,OUTBOUND-SWISSVALE,06:03:00,06:25:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
144,4242070,183317307.0,P1,INBOUND-DOWNTOWN,06:43:00,07:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
145,7482070,183317307.0,P1,OUTBOUND-SWISSVALE,07:03:00,07:25:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
146,1745070,183317307.0,P1,INBOUND-DOWNTOWN,07:43:00,08:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
147,10866070,183317307.0,P1,OUTBOUND-SWISSVALE,08:03:00,08:25:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
148,5909070,183317307.0,P1,INBOUND-DOWNTOWN,08:43:00,09:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
149,6665070,183317307.0,P1,OUTBOUND-SWISSVALE,09:03:00,09:25:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
150,5241070,183317307.0,P1,INBOUND-DOWNTOWN,09:43:00,10:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
151,2268070,183317307.0,P1,OUTBOUND-SWISSVALE,10:03:00,10:27:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
152,12419070,183317307.0,P1,INBOUND-DOWNTOWN,10:42:00,11:02:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
153,3108070,183317307.0,P1,OUTBOUND-SWISSVALE,11:02:00,11:26:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
154,7544070,183317307.0,P1,INBOUND-DOWNTOWN,11:38:00,11:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
155,11532070,183317307.0,P1,OUTBOUND-SWISSVALE,11:58:00,12:22:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
156,12178070,183317307.0,P1,INBOUND-DOWNTOWN,12:38:00,12:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
157,1137070,183317307.0,P1,OUTBOUND-SWISSVALE,12:58:00,13:22:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
158,6967070,183317307.0,P1,INBOUND-DOWNTOWN,13:38:00,13:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
159,10601070,183317307.0,P1,OUTBOUND-SWISSVALE,13:58:00,14:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
160,7231070,183317307.0,P1,INBOUND-DOWNTOWN,14:38:00,14:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
161,2027070,183317307.0,P1,OUTBOUND-SWISSVALE,14:58:00,15:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
162,5616070,183317307.0,P1,INBOUND-DOWNTOWN,15:38:00,15:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
163,7327070,183317307.0,P1,OUTBOUND-SWISSVALE,15:58:00,16:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
164,3948070,183317307.0,P1,INBOUND-DOWNTOWN,16:37:00,16:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
165,5900070,183317307.0,P1,OUTBOUND-SWISSVALE,16:58:00,17:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
166,3825070,183317307.0,P1,INBOUND-DOWNTOWN,17:37:00,17:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
167,5545070,183317307.0,P1,OUTBOUND-SWISSVALE,17:58:00,18:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
168,3890070,183317307.0,P1,INBOUND-DOWNTOWN,18:37:00,18:58:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
169,2187070,183317307.0,P1,OUTBOUND-SWISSVALE,18:58:00,19:24:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
170,13370070,183317307.0,P1,INBOUND-DOWNTOWN,19:42:00,20:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
171,8197070,183317307.0,P1,OUTBOUND-SWISSVALE,20:03:00,20:29:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
172,11829070,183317307.0,P1,INBOUND-DOWNTOWN,20:42:00,21:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
173,700070,183317307.0,P1,OUTBOUND-SWISSVALE,21:03:00,21:29:00,7279,16063,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905
174,2393070,183317307.0,P1,INBOUND-DOWNTOWN,21:44:00,22:03:00,16063,7279,EAST BUSWASY + SWISSVALE STATION A,40.415288,-79.87905,LIBERTY AVE + 10TH ST NS,40.44381,-79.994892
